Open,High,Low,Close,Date
141.2,142.54,138.03,138.72,13/11/2014 12:00:00 AM
139.2,140,137.59,137.97,14/11/2014 12:00:00 AM
138.06,139.44,137.2,137.86,17/11/2014 12:00:00 AM
138,139.8,136.84,138.73,18/11/2014 12:00:00 AM
138.84,139.21,135.28,136.23,19/11/2014 12:00:00 AM
136.62,136.7,134.08,135.25,20/11/2014 12:00:00 AM
138.13,141,137.66,140.68,21/11/2014 12:00:00 AM
141.28,141.59,138.93,139.71,24/11/2014 12:00:00 AM
140.1,140.2,134.97,135.69,25/11/2014 12:00:00 AM
134.79,137.78,134.28,136.64,26/11/2014 12:00:00 AM
136.6,139.27,135.3,138.44,27/11/2014 12:00:00 AM
138.8,143.91,138.8,142.08,28/11/2014 12:00:00 AM
142.08,143.98,142.02,142.92,01/12/2014 12:00:00 AM
142.8,143.9,139.85,143.6,02/12/2014 12:00:00 AM
143.6,150,143.6,148.33,03/12/2014 12:00:00 AM
148.41,152.65,146.54,151.87,04/12/2014 12:00:00 AM
152,153.37,149.74,150.59,05/12/2014 12:00:00 AM
150,150.18,146.75,147.05,08/12/2014 12:00:00 AM
146.8,147.59,143,143.5,09/12/2014 12:00:00 AM
143.18,145.7,142.81,143.41,10/12/2014 12:00:00 AM
143.4,144.2,140.46,140.97,11/12/2014 12:00:00 AM
141.6,142.76,139.07,139.97,12/12/2014 12:00:00 AM
139.2,143.65,138,141.67,15/12/2014 12:00:00 AM
140.27,140.84,136.2,137.79,16/12/2014 12:00:00 AM
137.45,139.98,134,137.28,17/12/2014 12:00:00 AM
139.75,145,139.75,144.05,18/12/2014 12:00:00 AM
145.6,147.01,144.32,145.3,19/12/2014 12:00:00 AM
145.4,148.9,144.2,148.17,22/12/2014 12:00:00 AM
148.8,149.89,146.24,147.08,23/12/2014 12:00:00 AM
147.4,149.57,146.54,148.73,24/12/2014 12:00:00 AM
148.42,149.6,147.52,148.33,26/12/2014 12:00:00 AM
149.2,149.64,147.4,148.52,29/12/2014 12:00:00 AM
148.52,153.84,147.26,153.19,30/12/2014 12:00:00 AM
153.18,155,152.4,154.57,31/12/2014 12:00:00 AM
154.4,155.6,153.3,154.53,01/01/2015 12:00:00 AM
154.98,159.6,154.6,158.55,02/01/2015 12:00:00 AM
159.8,160.9,157.96,159.08,05/01/2015 12:00:00 AM
158,158,153.67,154.34,06/01/2015 12:00:00 AM
154.4,155.3,150.97,151.53,07/01/2015 12:00:00 AM
153.49,154.8,152.29,153.76,08/01/2015 12:00:00 AM
155.6,156.4,150.47,152.93,09/01/2015 12:00:00 AM
153.38,156.43,151.81,155.58,12/01/2015 12:00:00 AM
156.4,159.8,155.28,156.41,13/01/2015 12:00:00 AM
157.42,158.71,155.35,157.36,14/01/2015 12:00:00 AM
163.28,164.92,161.4,162.56,15/01/2015 12:00:00 AM
162.6,163.8,160.02,160.59,16/01/2015 12:00:00 AM
161.79,165.38,161.29,164.97,19/01/2015 12:00:00 AM
165.78,172.8,165.3,171.65,20/01/2015 12:00:00 AM
172.16,175.8,170.05,171.01,21/01/2015 12:00:00 AM
171.45,172.4,168.47,170.92,22/01/2015 12:00:00 AM
172.7,176.21,171.68,175.06,23/01/2015 12:00:00 AM
175.82,176.98,172.5,176.49,27/01/2015 12:00:00 AM
177,179,174.91,176.67,28/01/2015 12:00:00 AM
176.5,177.58,174.4,174.8,29/01/2015 12:00:00 AM
175.25,177.18,171.5,172.5,30/01/2015 12:00:00 AM
172.5,172.5,163.81,166.45,02/02/2015 12:00:00 AM
167.25,168.17,160.26,161.3,03/02/2015 12:00:00 AM
162.01,164.4,158.22,160.18,04/02/2015 12:00:00 AM
159.9,165.28,158.81,161.64,05/02/2015 12:00:00 AM
161.98,164.31,159.63,161.96,06/02/2015 12:00:00 AM
161.54,161.55,158.46,159.53,09/02/2015 12:00:00 AM
158.42,165.75,156.77,163.54,10/02/2015 12:00:00 AM
163.8,166.98,163.8,165.33,11/02/2015 12:00:00 AM
165,168.22,163.15,167.71,12/02/2015 12:00:00 AM
167.8,168.98,166.31,167.03,13/02/2015 12:00:00 AM
167.4,168.35,162.17,162.98,16/02/2015 12:00:00 AM
162.62,164.9,161.33,163.9,18/02/2015 12:00:00 AM
164.02,165.45,160.55,162.6,19/02/2015 12:00:00 AM
162.6,166.4,161.12,164.89,20/02/2015 12:00:00 AM
168,168.24,161.62,162.28,23/02/2015 12:00:00 AM
162.38,162.59,159.2,160.01,24/02/2015 12:00:00 AM
160.8,162.16,158.52,158.97,25/02/2015 12:00:00 AM
159.3,160.2,156.1,156.7,26/02/2015 12:00:00 AM
157.4,164.74,157.24,164.17,27/02/2015 12:00:00 AM
166.3,173.88,162.5,172.55,28/02/2015 12:00:00 AM
174.8,177.7,173.2,176.38,02/03/2015 12:00:00 AM
176.6,176.9,173.04,175.8,03/03/2015 12:00:00 AM
180,182,170.55,171.68,04/03/2015 12:00:00 AM
171.4,173.02,168.59,171.35,05/03/2015 12:00:00 AM
170.54,170.54,164.2,164.71,09/03/2015 12:00:00 AM
165,169.2,163.41,165.46,10/03/2015 12:00:00 AM
165.3,166.6,163.25,164.61,11/03/2015 12:00:00 AM
165.8,166.77,164,164.58,12/03/2015 12:00:00 AM
165.4,166.51,159.4,160.64,13/03/2015 12:00:00 AM
161.24,163.83,159.55,162.74,16/03/2015 12:00:00 AM
164.02,167.43,163.44,166.59,17/03/2015 12:00:00 AM
167.4,171.64,165.86,170.75,18/03/2015 12:00:00 AM
172.6,173.97,164.26,166.66,19/03/2015 12:00:00 AM
165.58,168.25,163.38,166.45,20/03/2015 12:00:00 AM
166.67,167.82,164.72,165.5,23/03/2015 12:00:00 AM
166,167.14,162.42,164.51,24/03/2015 12:00:00 AM
166,166,161.1,161.5,25/03/2015 12:00:00 AM
160.2,162.73,158.62,161.16,26/03/2015 12:00:00 AM
162.2,164.2,156.8,163.14,27/03/2015 12:00:00 AM
164.1,165.4,163.06,164.63,30/03/2015 12:00:00 AM
165.38,166.8,162.6,163.31,31/03/2015 12:00:00 AM
162.8,170.56,161.8,169.4,01/04/2015 12:00:00 AM
169.5,171.4,168.3,169.16,06/04/2015 12:00:00 AM
169.6,170.4,167.25,168.24,07/04/2015 12:00:00 AM
167.6,168.62,163.79,164.1,08/04/2015 12:00:00 AM
164.9,168.98,164.19,168.48,09/04/2015 12:00:00 AM
169,170,167.63,168.38,10/04/2015 12:00:00 AM
168.44,169.4,167.26,168.18,13/04/2015 12:00:00 AM
168.96,172.8,167.25,169.13,15/04/2015 12:00:00 AM
169.4,170.9,167.09,170.02,16/04/2015 12:00:00 AM
169.8,169.8,161.2,162.05,17/04/2015 12:00:00 AM
162.4,163.24,155.34,157.54,20/04/2015 12:00:00 AM
157,160.56,154.53,156.91,21/04/2015 12:00:00 AM
158,160.28,155.32,159.15,22/04/2015 12:00:00 AM
160.9,170.9,160.84,170.28,23/04/2015 12:00:00 AM
170.8,171,164.1,164.83,24/04/2015 12:00:00 AM
166.22,166.22,161,162.24,27/04/2015 12:00:00 AM
162.62,166.38,161.28,165.14,28/04/2015 12:00:00 AM
164.96,168.78,164.1,166.86,29/04/2015 12:00:00 AM
167,169.69,165.4,167.96,30/04/2015 12:00:00 AM
170,171.78,169.4,170.71,04/05/2015 12:00:00 AM
170.74,172.98,169.8,171.47,05/05/2015 12:00:00 AM
170.98,170.98,163.4,164.24,06/05/2015 12:00:00 AM
164,164.02,157.8,159.75,07/05/2015 12:00:00 AM
162.02,165.83,160.96,165.25,08/05/2015 12:00:00 AM
167,169.67,165.63,169.01,11/05/2015 12:00:00 AM
168.87,168.87,163.6,164.62,12/05/2015 12:00:00 AM
164.92,169.94,164.92,168.14,13/05/2015 12:00:00 AM
168.45,169,165.4,167.73,14/05/2015 12:00:00 AM
168.6,172.79,168.59,170.03,15/05/2015 12:00:00 AM
170.4,173.68,170.4,172.91,18/05/2015 12:00:00 AM
173.2,175.49,171.71,172.82,19/05/2015 12:00:00 AM
173.8,175.88,173.33,174.96,20/05/2015 12:00:00 AM
174.36,174.36,170.71,172.4,21/05/2015 12:00:00 AM
172.8,174.5,172.2,173.36,22/05/2015 12:00:00 AM
173.3,173.3,170,170.69,25/05/2015 12:00:00 AM
170.82,173.2,169.19,172.34,26/05/2015 12:00:00 AM
171,174.76,169.87,174.09,27/05/2015 12:00:00 AM
174.09,175.2,171.4,171.86,28/05/2015 12:00:00 AM
172.4,176.96,172.4,176.52,29/05/2015 12:00:00 AM
177,179.4,175.5,175.87,01/06/2015 12:00:00 AM
177.58,177.58,168.37,169.32,02/06/2015 12:00:00 AM
168.9,169.32,165.15,165.85,03/06/2015 12:00:00 AM
166.95,167,164.04,165.61,04/06/2015 12:00:00 AM
165.6,168.24,163.9,164.46,05/06/2015 12:00:00 AM
165.2,165.94,163.22,164.62,08/06/2015 12:00:00 AM
165,166.98,163.78,164.53,09/06/2015 12:00:00 AM
164.56,167.11,164.56,166.69,10/06/2015 12:00:00 AM
167.8,168.65,160.5,160.95,11/06/2015 12:00:00 AM
159.4,162.18,158.9,161.17,12/06/2015 12:00:00 AM
161.71,162.94,159.65,160.91,15/06/2015 12:00:00 AM
161,163.8,159.22,163.18,16/06/2015 12:00:00 AM
163.5,164.62,162.29,163.14,17/06/2015 12:00:00 AM
162,165.54,161.51,164.5,18/06/2015 12:00:00 AM
165.4,167,164.43,166,19/06/2015 12:00:00 AM
166.28,172.68,166.28,171.76,22/06/2015 12:00:00 AM
172.6,173.96,171.21,173.34,23/06/2015 12:00:00 AM
171.99,174.68,170.45,171.82,24/06/2015 12:00:00 AM
171.22,173,170.32,171.66,25/06/2015 12:00:00 AM
171.66,171.66,167.87,170.07,26/06/2015 12:00:00 AM
165.8,168,164.92,167.5,29/06/2015 12:00:00 AM
167.43,169.11,166.88,168.6,30/06/2015 12:00:00 AM
169,174.11,168.4,173.44,01/07/2015 12:00:00 AM
173.98,175.58,173.4,173.88,02/07/2015 12:00:00 AM
174,174.98,172.6,174.37,03/07/2015 12:00:00 AM
171.8,174.4,171.03,173.94,06/07/2015 12:00:00 AM
174.1,175.55,171.3,172.33,07/07/2015 12:00:00 AM
170.2,170.2,158.49,159.47,08/07/2015 12:00:00 AM
161.98,164,159.34,160.1,09/07/2015 12:00:00 AM
161.4,162.94,161,161.84,10/07/2015 12:00:00 AM
163.12,164.1,157.67,163.08,13/07/2015 12:00:00 AM
163.96,164.38,161.21,162.41,14/07/2015 12:00:00 AM
162.79,163.01,160.25,160.9,15/07/2015 12:00:00 AM
161.4,167.11,161.08,165.9,16/07/2015 12:00:00 AM
164.8,167.09,162.46,164.9,17/07/2015 12:00:00 AM
164.41,165.45,162.9,163.8,20/07/2015 12:00:00 AM
