Open,High,Low,Close,Date
324.23,324.23,317.79,320.56,10/11/2014 12:00:00 AM
320.76,323.63,318.53,320.56,11/11/2014 12:00:00 AM
321.75,328.14,319.08,322.99,12/11/2014 12:00:00 AM
322.25,325.91,316.9,318.09,13/11/2014 12:00:00 AM
319.03,323.48,318.78,320.12,14/11/2014 12:00:00 AM
317.89,334.42,316.8,333.63,17/11/2014 12:00:00 AM
334.62,337.59,328.33,330.17,18/11/2014 12:00:00 AM
326.9,331.06,319.03,321.45,19/11/2014 12:00:00 AM
322.25,328.19,317.64,326.01,20/11/2014 12:00:00 AM
327.1,335.81,326.21,329.92,21/11/2014 12:00:00 AM
328.68,334.72,328.68,333.23,24/11/2014 12:00:00 AM
330.66,333.43,318.73,320.91,25/11/2014 12:00:00 AM
318.83,327.64,318.24,325.22,26/11/2014 12:00:00 AM
325.71,328.19,321.9,323.19,27/11/2014 12:00:00 AM
323.33,338.09,321.75,336.01,28/11/2014 12:00:00 AM
341.2,347.99,332.94,346.15,01/12/2014 12:00:00 AM
348.58,351.45,345.41,347.29,02/12/2014 12:00:00 AM
348.58,356.4,344.52,351.4,03/12/2014 12:00:00 AM
349.47,354.42,342.09,344.52,04/12/2014 12:00:00 AM
347.99,348.68,340.56,343.28,05/12/2014 12:00:00 AM
343.53,344.47,335.91,337.49,08/12/2014 12:00:00 AM
336.6,340.56,319.47,321.35,09/12/2014 12:00:00 AM
320.66,332.64,318.78,332.1,10/12/2014 12:00:00 AM
330.66,336.35,321.95,333.33,11/12/2014 12:00:00 AM
329.97,340.07,329.97,332.29,12/12/2014 12:00:00 AM
329.67,338.73,326.9,332.44,15/12/2014 12:00:00 AM
327.69,334.52,318.78,320.71,16/12/2014 12:00:00 AM
320.17,326.7,308.24,314.97,17/12/2014 12:00:00 AM
319.77,328.28,319.77,324.77,18/12/2014 12:00:00 AM
328.78,331.65,325.22,326.25,19/12/2014 12:00:00 AM
324.72,329.67,322.05,324.23,22/12/2014 12:00:00 AM
326.21,329.08,321.75,325.76,23/12/2014 12:00:00 AM
324.82,329.42,321.9,324.42,24/12/2014 12:00:00 AM
325.71,327.99,322.64,325.76,26/12/2014 12:00:00 AM
327.24,336.35,326.7,334.77,29/12/2014 12:00:00 AM
335.61,337.1,327.89,329.67,30/12/2014 12:00:00 AM
326.7,333.09,325.71,332,31/12/2014 12:00:00 AM
332.15,334.13,330.17,331.35,01/01/2015 12:00:00 AM
331.55,343.13,331.55,338.53,02/01/2015 12:00:00 AM
340.07,344.47,337.44,341.25,05/01/2015 12:00:00 AM
339.27,339.27,324.52,325.71,06/01/2015 12:00:00 AM
327.2,332.84,322.74,326.75,07/01/2015 12:00:00 AM
329.67,337.84,327.2,337.14,08/01/2015 12:00:00 AM
341.2,348.68,336.35,338.88,09/01/2015 12:00:00 AM
337.1,339.32,331.75,333.83,12/01/2015 12:00:00 AM
334.82,337.59,329.77,331.2,13/01/2015 12:00:00 AM
331.75,334.62,324.72,327.44,14/01/2015 12:00:00 AM
330.66,342.24,329.52,338.28,15/01/2015 12:00:00 AM
334.03,341.35,333.63,336.4,16/01/2015 12:00:00 AM
338.68,345.11,337.54,342.79,19/01/2015 12:00:00 AM
343.53,352.94,343.53,351.55,20/01/2015 12:00:00 AM
351.95,358.83,349.12,356.7,21/01/2015 12:00:00 AM
356.3,364.02,352.19,360.61,22/01/2015 12:00:00 AM
366.3,370.36,361.35,369.57,23/01/2015 12:00:00 AM
370.36,378.68,370.36,376.4,27/01/2015 12:00:00 AM
380.11,380.31,360.36,362.14,28/01/2015 12:00:00 AM
362.34,363.83,355.41,359.77,29/01/2015 12:00:00 AM
361.35,364.52,356.5,359.72,30/01/2015 12:00:00 AM
358.38,359.37,351.55,354.42,02/02/2015 12:00:00 AM
355.91,362.93,352.79,355.21,03/02/2015 12:00:00 AM
356.9,357.29,349.77,351.6,04/02/2015 12:00:00 AM
351.95,360.71,349.97,352.98,05/02/2015 12:00:00 AM
344.52,344.52,324.37,333.98,06/02/2015 12:00:00 AM
326.8,335.61,322.64,326.3,09/02/2015 12:00:00 AM
325.12,338.43,321.26,333.43,10/02/2015 12:00:00 AM
333.73,336.4,330.61,335.71,11/02/2015 12:00:00 AM
336.6,338.58,331.55,334.82,12/02/2015 12:00:00 AM
336.6,343.93,330.36,342.54,13/02/2015 12:00:00 AM
343.53,348.28,341.55,345.51,16/02/2015 12:00:00 AM
346.5,350.36,339.57,347,18/02/2015 12:00:00 AM
362.74,380.16,362.74,369.96,19/02/2015 12:00:00 AM
372.04,381.55,367.29,377.69,20/02/2015 12:00:00 AM
376.1,379.17,366.3,368.38,23/02/2015 12:00:00 AM
368.38,369.37,359.47,363.53,24/02/2015 12:00:00 AM
363.83,369.07,359.07,360.86,25/02/2015 12:00:00 AM
362.93,363.43,345.71,347.89,26/02/2015 12:00:00 AM
351.55,357.79,349.27,355.01,27/02/2015 12:00:00 AM
356.9,374.22,348.48,369.77,28/02/2015 12:00:00 AM
371.75,373.23,355.91,366.3,02/03/2015 12:00:00 AM
363.63,366.3,360.36,363.33,03/03/2015 12:00:00 AM
366.3,371.25,356.9,358.48,04/03/2015 12:00:00 AM
358.48,361.75,349.77,351.25,05/03/2015 12:00:00 AM
350.36,350.36,335.61,339.57,09/03/2015 12:00:00 AM
344.52,347.49,336.2,340.56,10/03/2015 12:00:00 AM
342.05,343.13,333.23,336.8,11/03/2015 12:00:00 AM
338.98,343.33,338.98,340.76,12/03/2015 12:00:00 AM
341.55,341.75,332.74,334.32,13/03/2015 12:00:00 AM
336.5,337.59,331.06,335.21,16/03/2015 12:00:00 AM
338.58,343.53,336.8,341.25,17/03/2015 12:00:00 AM
341.65,341.65,334.62,335.61,18/03/2015 12:00:00 AM
340.07,340.46,329.67,332.94,19/03/2015 12:00:00 AM
334.62,334.62,322.84,323.93,20/03/2015 12:00:00 AM
327.79,327.79,317,318.29,23/03/2015 12:00:00 AM
318.29,320.76,307,309.67,24/03/2015 12:00:00 AM
316.85,316.85,309.08,312.94,25/03/2015 12:00:00 AM
