Open,High,Low,Close,Date,Volume
583,583.9,561.2,563.15,29/04/2014 12:00:00 AM,178308
563,571.75,556.25,566.9,30/04/2014 12:00:00 AM,126673
570,575,561.35,562.35,02/05/2014 12:00:00 AM,74298
560.1,562.35,556,557,05/05/2014 12:00:00 AM,63878
562,562,552.75,553.6,06/05/2014 12:00:00 AM,69397
552.5,558.95,552,554.4,07/05/2014 12:00:00 AM,78631
552,558.75,550.3,553,08/05/2014 12:00:00 AM,112394
552,559.8,551.3,557.15,09/05/2014 12:00:00 AM,133772
558,571.2,558,570.05,12/05/2014 12:00:00 AM,127668
571,579,569.1,577.75,13/05/2014 12:00:00 AM,112771
580,580.95,575,576.35,14/05/2014 12:00:00 AM,53137
579.5,590,579.5,588.35,15/05/2014 12:00:00 AM,127690
594,607.1,575,580.7,16/05/2014 12:00:00 AM,334408
579,585.5,555,557.05,19/05/2014 12:00:00 AM,207226
560,566,555,563.15,20/05/2014 12:00:00 AM,117774
564,565,558.9,562.25,21/05/2014 12:00:00 AM,85851
564,565.55,560.3,562.5,22/05/2014 12:00:00 AM,65724
563,570.6,559.35,561.25,23/05/2014 12:00:00 AM,127908
564,565,557.5,560.7,26/05/2014 12:00:00 AM,129267
559.95,562.95,558.1,560.45,27/05/2014 12:00:00 AM,57382
560,564.35,558.15,561.7,28/05/2014 12:00:00 AM,55530
562,564,555,557.1,29/05/2014 12:00:00 AM,81927
554.55,608.6,554.55,600.95,30/05/2014 12:00:00 AM,682477
611.6,611.6,589.6,601.05,02/06/2014 12:00:00 AM,257005
602,605.9,590.1,592,03/06/2014 12:00:00 AM,129746
592.6,609.45,591.8,605.35,04/06/2014 12:00:00 AM,220073
604.5,636.25,604.5,631.2,05/06/2014 12:00:00 AM,385511
635.2,645.15,620.75,638.4,06/06/2014 12:00:00 AM,295414
639,645,628,632.05,09/06/2014 12:00:00 AM,122838
632,642.2,627.85,638.75,10/06/2014 12:00:00 AM,143452
640.25,640.25,620,625.4,11/06/2014 12:00:00 AM,156568
626.5,631.75,620,629.55,12/06/2014 12:00:00 AM,110434
630,640.75,623.6,634.05,13/06/2014 12:00:00 AM,171901
639.4,641.15,630,633.3,16/06/2014 12:00:00 AM,161112
635,635,626.15,629.95,17/06/2014 12:00:00 AM,71339
629,632.5,616.55,619.2,18/06/2014 12:00:00 AM,74822
620,628.8,617,625.7,19/06/2014 12:00:00 AM,86720
626.8,629.8,618.45,623.65,20/06/2014 12:00:00 AM,57489
624,626,610.35,617.25,23/06/2014 12:00:00 AM,104717
616,624.55,614.15,617.2,24/06/2014 12:00:00 AM,87236
617,625.5,612.95,624.5,25/06/2014 12:00:00 AM,59830
622,628.75,612.5,617.25,26/06/2014 12:00:00 AM,110949
619,621.35,612.1,616.95,27/06/2014 12:00:00 AM,70126
617,624,616.8,619.5,30/06/2014 12:00:00 AM,42157
621,635.3,616.7,628.25,01/07/2014 12:00:00 AM,105936
634,634,627.25,630.45,02/07/2014 12:00:00 AM,131017
631,631,621.5,623.7,03/07/2014 12:00:00 AM,27969
626,628.9,618.5,624.35,04/07/2014 12:00:00 AM,92694
625,629.4,620,626.2,07/07/2014 12:00:00 AM,71856
629.9,633,622,626.1,08/07/2014 12:00:00 AM,117850
624,634.6,624,627.95,09/07/2014 12:00:00 AM,84161
632,638,614.15,631.9,10/07/2014 12:00:00 AM,130127
631,645.95,626,640.9,11/07/2014 12:00:00 AM,193074
646,646,622,624,14/07/2014 12:00:00 AM,69770
625,628.7,617.05,618.85,15/07/2014 12:00:00 AM,56364
619,628,618.1,622.45,16/07/2014 12:00:00 AM,77785
625,626.5,620.5,625.45,17/07/2014 12:00:00 AM,41590
623.55,625.05,620.25,622,18/07/2014 12:00:00 AM,42614
622,629.75,620.55,627.3,21/07/2014 12:00:00 AM,55192
628,635,625.5,632.55,22/07/2014 12:00:00 AM,82073
634,637.3,630.6,632.5,23/07/2014 12:00:00 AM,64216
634,644.5,632,642.3,24/07/2014 12:00:00 AM,80492
643.8,665,641,662,25/07/2014 12:00:00 AM,221428
665,691.05,654.55,686.45,28/07/2014 12:00:00 AM,779970
688,699.5,672.55,692.7,30/07/2014 12:00:00 AM,315562
694.6,697.5,679.5,685.5,31/07/2014 12:00:00 AM,150129
681.8,701,680.3,693.85,01/08/2014 12:00:00 AM,293435
695,705.15,694.25,698.8,04/08/2014 12:00:00 AM,104161
696.25,708.65,696.25,704.1,05/08/2014 12:00:00 AM,112149
703,730.75,701.65,706.55,06/08/2014 12:00:00 AM,162846
710,710,699,702.05,07/08/2014 12:00:00 AM,130234
700,704,696.25,701.95,08/08/2014 12:00:00 AM,78520
702.1,705,693.55,696.2,11/08/2014 12:00:00 AM,63573
701,702.45,692.5,700.95,12/08/2014 12:00:00 AM,70278
701,720,701,718.4,13/08/2014 12:00:00 AM,196794
718.5,725,709.35,714.05,14/08/2014 12:00:00 AM,137937
720.5,734.95,716.55,724.6,18/08/2014 12:00:00 AM,123482
725,730.2,715,719.1,19/08/2014 12:00:00 AM,101938
720,720,709.45,711.9,20/08/2014 12:00:00 AM,214774
708,718,708,710.2,21/08/2014 12:00:00 AM,67393
712,713,701.65,704.35,22/08/2014 12:00:00 AM,98699
707.1,722.45,705,717.1,25/08/2014 12:00:00 AM,131191
719.9,729.45,718.1,727.15,26/08/2014 12:00:00 AM,128732
727.9,738.65,723.05,734.6,27/08/2014 12:00:00 AM,144174
735.5,744,733.4,741.25,28/08/2014 12:00:00 AM,142735
741.35,746.35,736,740.15,01/09/2014 12:00:00 AM,55391
740.5,740.5,730,733.9,02/09/2014 12:00:00 AM,72700
735.5,738.5,731.15,733.6,03/09/2014 12:00:00 AM,65033
734,742.3,731.35,736.4,04/09/2014 12:00:00 AM,72721
737.9,741.9,733.15,733.85,05/09/2014 12:00:00 AM,58316
736,748.95,734.65,745.95,08/09/2014 12:00:00 AM,89752
745,753.5,740.35,749.4,09/09/2014 12:00:00 AM,146144
746,752.7,746,748.6,10/09/2014 12:00:00 AM,18889
750,763,748.9,755.5,11/09/2014 12:00:00 AM,98008
755,762.3,754.35,757,12/09/2014 12:00:00 AM,41126
755,755.9,749,754.8,15/09/2014 12:00:00 AM,34349
753,760,748.85,757.95,16/09/2014 12:00:00 AM,36323
757.95,760,753.25,754.9,17/09/2014 12:00:00 AM,48745
755.1,755.1,740.45,750.5,18/09/2014 12:00:00 AM,62484
750,751.45,730.95,737.55,19/09/2014 12:00:00 AM,123239
731,745.9,722.35,742.1,22/09/2014 12:00:00 AM,62194
736,754.45,736,742.85,23/09/2014 12:00:00 AM,76101
745,767,743.1,764.15,24/09/2014 12:00:00 AM,141280
769.4,771,757.1,759.5,25/09/2014 12:00:00 AM,75683
760,760,746.1,752.2,26/09/2014 12:00:00 AM,58282
749.8,752.75,736.05,746.65,29/09/2014 12:00:00 AM,57962
749,749,739.9,745.85,30/09/2014 12:00:00 AM,38465
744.3,746.5,733.5,735.1,01/10/2014 12:00:00 AM,41491
735,744,725.15,734.3,07/10/2014 12:00:00 AM,72712
735.6,743.5,729,734.3,08/10/2014 12:00:00 AM,35374
734,742.6,730.45,739.45,09/10/2014 12:00:00 AM,43558
737.5,737.5,719,720.8,10/10/2014 12:00:00 AM,44682
720,724.3,714,717.95,13/10/2014 12:00:00 AM,32150
723,736.1,717,730.9,14/10/2014 12:00:00 AM,53247
730,745,722.2,730.5,16/10/2014 12:00:00 AM,82669
732,740,723.2,726.65,17/10/2014 12:00:00 AM,107006
725,738.5,725,736.5,20/10/2014 12:00:00 AM,27136
737,752.4,731.55,748.85,21/10/2014 12:00:00 AM,46828
753,758.85,749.15,756.5,22/10/2014 12:00:00 AM,33264
760,760,752.05,757.9,23/10/2014 12:00:00 AM,14080
763,765,716.05,721.9,27/10/2014 12:00:00 AM,358607
718,719.15,708,715.9,28/10/2014 12:00:00 AM,163163
724,726,712.35,722.65,29/10/2014 12:00:00 AM,69965
725,734.1,717.6,731.5,30/10/2014 12:00:00 AM,67036
731,745,723.5,738.35,31/10/2014 12:00:00 AM,111511
740,740.8,730,738.2,03/11/2014 12:00:00 AM,65344
741,748.9,738,745.55,05/11/2014 12:00:00 AM,67612
744.55,760.95,744.55,759.25,07/11/2014 12:00:00 AM,107350
762,772.4,760.5,769,10/11/2014 12:00:00 AM,81488
768,776,765.35,770.55,11/11/2014 12:00:00 AM,62868
770,773.1,762,768.4,12/11/2014 12:00:00 AM,427950
768,772.75,762,765.3,13/11/2014 12:00:00 AM,295529
765.3,765.3,753.8,757.25,14/11/2014 12:00:00 AM,35307
757,763.95,748.4,755.85,17/11/2014 12:00:00 AM,102886
760.95,760.95,750.05,751.45,18/11/2014 12:00:00 AM,31148
753,766,751.55,760.4,19/11/2014 12:00:00 AM,61902
763.75,764.7,755.15,761.1,20/11/2014 12:00:00 AM,50061
761.55,761.95,752,754.1,21/11/2014 12:00:00 AM,34643
754.6,755.9,745.75,750,24/11/2014 12:00:00 AM,56958
750,769,748,764.75,25/11/2014 12:00:00 AM,53293
764.05,769.5,761.25,768.35,26/11/2014 12:00:00 AM,87400
771.8,793,768,789.15,27/11/2014 12:00:00 AM,109083
794.9,799,785,786.6,28/11/2014 12:00:00 AM,47189
786,814.6,782.9,808.25,01/12/2014 12:00:00 AM,130458
810,817.35,803.45,804.8,02/12/2014 12:00:00 AM,49060
805.05,820.05,802.25,817.3,03/12/2014 12:00:00 AM,65991
820,828.7,814.35,824.45,04/12/2014 12:00:00 AM,93560
825,827,812.65,819.95,05/12/2014 12:00:00 AM,60395
818,828.75,815,820.1,08/12/2014 12:00:00 AM,63391
818,818,810.5,813.5,09/12/2014 12:00:00 AM,39351
812.9,815,796,798.9,10/12/2014 12:00:00 AM,30668
800,802,792.8,796.35,11/12/2014 12:00:00 AM,33490
799,803.9,794.35,797.8,12/12/2014 12:00:00 AM,41644
797,807,784.6,790.8,15/12/2014 12:00:00 AM,53537
790,790.5,764.55,768,16/12/2014 12:00:00 AM,45629
763,772.5,761.8,766.45,17/12/2014 12:00:00 AM,42098
767,768.9,754.35,766.05,18/12/2014 12:00:00 AM,53539
763,769.4,750.1,754.65,19/12/2014 12:00:00 AM,66524
751.4,769.6,751.4,767,22/12/2014 12:00:00 AM,48420
770,770.95,761,765.95,23/12/2014 12:00:00 AM,39322
766,767.05,753,756.8,24/12/2014 12:00:00 AM,67125
754,756,744,750.95,26/12/2014 12:00:00 AM,55678
754,762.7,753.55,758.6,29/12/2014 12:00:00 AM,29487
764,767.2,758.05,759.6,30/12/2014 12:00:00 AM,35407
760,763,754,759.5,31/12/2014 12:00:00 AM,41330
759.25,762,751.25,758.25,01/01/2015 12:00:00 AM,27791
758,765.75,753.35,756.2,02/01/2015 12:00:00 AM,33303
757,762,750,760.75,05/01/2015 12:00:00 AM,73027
763.5,780,755.75,775.15,06/01/2015 12:00:00 AM,182207
777,805.9,777,802.1,07/01/2015 12:00:00 AM,323345
805,823.65,803.55,815.05,08/01/2015 12:00:00 AM,246837
817.5,867.95,817.5,863.5,09/01/2015 12:00:00 AM,354096
865,899.65,864.65,896.65,12/01/2015 12:00:00 AM,368185
898.2,908.3,876.2,884.7,13/01/2015 12:00:00 AM,378298
885,931.55,885,921.95,14/01/2015 12:00:00 AM,301312
931.5,937.3,910,921.45,15/01/2015 12:00:00 AM,262426
928,948,925,942.45,16/01/2015 12:00:00 AM,215124
947,948.5,885.25,892.8,19/01/2015 12:00:00 AM,779763
890,902.7,878.05,895.7,20/01/2015 12:00:00 AM,337240
895,947,889.25,940.4,21/01/2015 12:00:00 AM,538075
942.15,961,931.7,944.2,22/01/2015 12:00:00 AM,351062
946.5,965.65,944.35,962.55,23/01/2015 12:00:00 AM,255263
965,967,937.15,941.6,27/01/2015 12:00:00 AM,133491
945,945,925.8,932.35,28/01/2015 12:00:00 AM,649375
932.35,948.5,928.1,939.95,29/01/2015 12:00:00 AM,113941
940,941.9,928.25,932.8,30/01/2015 12:00:00 AM,85284
928,929.75,905.1,908.25,02/02/2015 12:00:00 AM,98073
908.5,930.5,908.2,910.95,03/02/2015 12:00:00 AM,113981
913.95,919.55,895.9,899.95,04/02/2015 12:00:00 AM,96563
904.55,919.7,901.5,908.15,05/02/2015 12:00:00 AM,117922
908,913.05,900.8,905.4,06/02/2015 12:00:00 AM,83523
902,914,896,899.95,09/02/2015 12:00:00 AM,92428
900,907.4,886.85,889.45,10/02/2015 12:00:00 AM,95030
895,903,885.3,901.35,11/02/2015 12:00:00 AM,107506
902.5,910,885,887.55,12/02/2015 12:00:00 AM,123238
891.25,899.5,885.6,892.75,13/02/2015 12:00:00 AM,74844
894,919.8,889,907.2,16/02/2015 12:00:00 AM,114643
908,922.8,905.8,912.5,18/02/2015 12:00:00 AM,276327
919,922.75,896,907.85,19/02/2015 12:00:00 AM,60837
907.45,910.4,899,900.2,20/02/2015 12:00:00 AM,50884
910,913,883,886.05,23/02/2015 12:00:00 AM,98789
887,915,887,913.95,24/02/2015 12:00:00 AM,146517
916.1,919.3,894.75,900.9,25/02/2015 12:00:00 AM,69626
904.55,905.45,885,888.15,26/02/2015 12:00:00 AM,48223
891.1,893.75,881,886.8,27/02/2015 12:00:00 AM,69677
895,917.4,890.1,909.8,28/02/2015 12:00:00 AM,207168
914,940,906.65,935.25,02/03/2015 12:00:00 AM,142409
937.05,938.05,924.05,929.95,03/03/2015 12:00:00 AM,67683
935,944.8,913.35,916.2,04/03/2015 12:00:00 AM,83143
915.6,946,915,939,05/03/2015 12:00:00 AM,159829
938.55,978.9,933.7,974.3,09/03/2015 12:00:00 AM,264066
972.3,977.95,951.1,956.65,10/03/2015 12:00:00 AM,144124
953,979,948.7,969.45,11/03/2015 12:00:00 AM,171614
968.8,973,956.6,962.35,12/03/2015 12:00:00 AM,270896
964,964.35,939.2,942.1,13/03/2015 12:00:00 AM,61448
945,957.65,928.05,932.3,16/03/2015 12:00:00 AM,120601
938.25,946.75,923,931.9,17/03/2015 12:00:00 AM,70244
933.5,938.15,912.6,922.2,18/03/2015 12:00:00 AM,68000
929.65,940,918.05,921.8,19/03/2015 12:00:00 AM,78216
920,920,893.45,897.5,20/03/2015 12:00:00 AM,76969
897.5,909.65,892.6,902,23/03/2015 12:00:00 AM,94199
901.5,901.5,885.15,887.65,24/03/2015 12:00:00 AM,45275
891,896.3,883,885.85,25/03/2015 12:00:00 AM,71977
884,886.4,858.6,865.5,26/03/2015 12:00:00 AM,109219
872,872,849,851.1,27/03/2015 12:00:00 AM,102799
858,870.7,852.05,862.1,30/03/2015 12:00:00 AM,74628
865.55,883.65,858.15,872.9,31/03/2015 12:00:00 AM,80123
873,884.95,872.25,882.4,01/04/2015 12:00:00 AM,50125
884.75,909,883.25,905.1,06/04/2015 12:00:00 AM,80891
907.95,916.85,897.95,911,07/04/2015 12:00:00 AM,95640
910,921.45,910,912.9,08/04/2015 12:00:00 AM,561361
917,931.8,914,924.45,09/04/2015 12:00:00 AM,114145
927,933.35,916.4,931.1,10/04/2015 12:00:00 AM,74576
936,950.4,928.5,947.3,13/04/2015 12:00:00 AM,157370
940,948,931.3,934.6,15/04/2015 12:00:00 AM,111911
935,938,918.4,931.9,16/04/2015 12:00:00 AM,81288
938,943.3,929.5,936.5,17/04/2015 12:00:00 AM,51865
938,938.85,906.35,913.75,20/04/2015 12:00:00 AM,63529
921,921,871.3,873.7,21/04/2015 12:00:00 AM,142185
886.1,911.4,875,905.1,22/04/2015 12:00:00 AM,180928
909.85,921.6,893.45,902.45,23/04/2015 12:00:00 AM,64346
908,908,874.55,889.55,24/04/2015 12:00:00 AM,104155
886.3,901.15,862.05,867.45,27/04/2015 12:00:00 AM,92748
876.1,876.1,851.4,859.7,28/04/2015 12:00:00 AM,148833
861.05,875.35,850,857.85,29/04/2015 12:00:00 AM,68912
860.1,860.1,833.45,849.5,30/04/2015 12:00:00 AM,374378
852,864.8,849.3,861.15,04/05/2015 12:00:00 AM,69250
862.05,881.05,855,878.95,05/05/2015 12:00:00 AM,92125
879,879,851,859.45,06/05/2015 12:00:00 AM,232016
856.9,870.4,854.95,865.7,07/05/2015 12:00:00 AM,129311
875,906.65,854.7,894.6,08/05/2015 12:00:00 AM,653559
900.1,901,861.3,864.7,11/05/2015 12:00:00 AM,363131
863.95,873.5,843.35,844.7,12/05/2015 12:00:00 AM,178727
848,856,829,843.05,13/05/2015 12:00:00 AM,250918
845,848.45,832,846.2,14/05/2015 12:00:00 AM,101519
847,851.95,841.05,845.15,15/05/2015 12:00:00 AM,91042
847.1,853.6,838,851.65,18/05/2015 12:00:00 AM,104123
849,853.9,842.3,844.5,19/05/2015 12:00:00 AM,105056
845.2,857,845.2,855,20/05/2015 12:00:00 AM,74349
855.45,865.6,848.2,864.55,21/05/2015 12:00:00 AM,151017
865.9,869,857.4,862.85,22/05/2015 12:00:00 AM,123918
863,864.35,848.75,852.2,25/05/2015 12:00:00 AM,50999
855,857.5,845.75,855.65,26/05/2015 12:00:00 AM,90814
847,859.1,846.35,857.25,27/05/2015 12:00:00 AM,48194
858,858.05,844,847.85,28/05/2015 12:00:00 AM,65707
847,870,842.45,859.8,29/05/2015 12:00:00 AM,127287
856.9,881.6,855.15,879.7,01/06/2015 12:00:00 AM,78202
883,885.2,850,852.75,02/06/2015 12:00:00 AM,108418
854.1,854.1,829.1,831.75,03/06/2015 12:00:00 AM,98738
832.05,835.65,820.5,822.55,04/06/2015 12:00:00 AM,73040
823.1,847,818,829.85,05/06/2015 12:00:00 AM,112221
829,829,809.35,811.9,08/06/2015 12:00:00 AM,68393
813,828,807,819.85,09/06/2015 12:00:00 AM,69078
817.4,824.55,815,820.3,10/06/2015 12:00:00 AM,79327
821.45,836.65,816.2,817.8,11/06/2015 12:00:00 AM,106330
817,821,810,813.75,12/06/2015 12:00:00 AM,66451
815.95,827,809.1,821.9,15/06/2015 12:00:00 AM,70237
820,838.75,818.05,834.55,16/06/2015 12:00:00 AM,56948
840,866.7,840,860.8,17/06/2015 12:00:00 AM,161542
859,867.5,857,861.85,18/06/2015 12:00:00 AM,68226
860,864.4,846,857.8,19/06/2015 12:00:00 AM,69485
860.25,874,859.5,871.75,22/06/2015 12:00:00 AM,72264
874,879.45,871.5,874.3,23/06/2015 12:00:00 AM,44518
875.05,908,875.05,895.3,24/06/2015 12:00:00 AM,195193
888,898,880.45,883.85,25/06/2015 12:00:00 AM,86560
883.85,890.9,875.5,886.4,26/06/2015 12:00:00 AM,54768
880,905,870,900.05,29/06/2015 12:00:00 AM,108075
905,919.4,902.55,916.45,30/06/2015 12:00:00 AM,167958
915,925.5,912,917.25,01/07/2015 12:00:00 AM,75505
918.05,927.6,912.55,921.15,02/07/2015 12:00:00 AM,75289
917,930,917,924.05,03/07/2015 12:00:00 AM,82635
919,929.95,914.8,926.85,06/07/2015 12:00:00 AM,91299
920.35,927.35,915.95,923.6,07/07/2015 12:00:00 AM,65239
923.5,944,918.95,927.6,08/07/2015 12:00:00 AM,320573
927,934,912.75,920.1,09/07/2015 12:00:00 AM,65093
925,925,892.1,900.95,10/07/2015 12:00:00 AM,147529
900,914.5,892.2,910.1,13/07/2015 12:00:00 AM,105311
911,929,903,927.45,14/07/2015 12:00:00 AM,109761
926,935,921.05,928.3,15/07/2015 12:00:00 AM,78983
933,938.4,923.3,936,16/07/2015 12:00:00 AM,60650
936.05,941.45,922.4,924.4,17/07/2015 12:00:00 AM,69336
925,931.5,909.7,912.8,20/07/2015 12:00:00 AM,55144
915.1,917,872.55,891.45,21/07/2015 12:00:00 AM,564121
891.5,920.55,890,918.35,22/07/2015 12:00:00 AM,157876
920.5,923,896.1,905.15,23/07/2015 12:00:00 AM,180152
907,911,898.55,906.9,24/07/2015 12:00:00 AM,76465
905,910.75,895,900.7,27/07/2015 12:00:00 AM,162904
900.7,915.05,892.05,904.85,28/07/2015 12:00:00 AM,90709
907,918.5,897.2,899.55,29/07/2015 12:00:00 AM,45723
903,934.6,901,920.45,30/07/2015 12:00:00 AM,215854
923,927.85,913,921.05,31/07/2015 12:00:00 AM,87087
920,925.15,906.55,909.65,03/08/2015 12:00:00 AM,94238
909.65,914.4,900.1,908.7,04/08/2015 12:00:00 AM,205367
910,912,905,907.4,05/08/2015 12:00:00 AM,170331
908,908.9,903.65,907.9,06/08/2015 12:00:00 AM,95569
910,910,901,905.95,07/08/2015 12:00:00 AM,45924
909,909,901.8,905.55,10/08/2015 12:00:00 AM,53564
906.15,907.3,885.55,888.95,11/08/2015 12:00:00 AM,140172
889,889,859.95,865.9,12/08/2015 12:00:00 AM,108833
869.8,879.55,864.05,867.8,13/08/2015 12:00:00 AM,60125
870,879.4,858.55,872.3,14/08/2015 12:00:00 AM,81409
873,878.9,861,872.55,17/08/2015 12:00:00 AM,87158
872.65,878,868.55,871.3,18/08/2015 12:00:00 AM,73299
871,884.8,862.6,875.7,19/08/2015 12:00:00 AM,86359
871.05,900.85,868.95,873.55,20/08/2015 12:00:00 AM,121543
875,887,861.8,881.7,21/08/2015 12:00:00 AM,91293
875,880.5,848.25,852.4,24/08/2015 12:00:00 AM,196346
858,876.55,855.15,867,25/08/2015 12:00:00 AM,87368
878,878,851.2,858.4,26/08/2015 12:00:00 AM,193784
860,864.85,851,858,27/08/2015 12:00:00 AM,117907
862,878,854.25,856.9,28/08/2015 12:00:00 AM,195618
855,865.8,849.3,861.5,31/08/2015 12:00:00 AM,106187
859,859.5,849.05,854.4,01/09/2015 12:00:00 AM,71661
855.05,863,826.1,832.65,02/09/2015 12:00:00 AM,121422
832,840.5,815.4,836.2,03/09/2015 12:00:00 AM,120537
836.2,839.7,824,830.35,04/09/2015 12:00:00 AM,86751
834.15,834.85,817.25,820.05,07/09/2015 12:00:00 AM,147957
825,825,785.55,802.45,08/09/2015 12:00:00 AM,220386
805,813,791.9,803.15,09/09/2015 12:00:00 AM,181591
801,801,778.15,790.6,10/09/2015 12:00:00 AM,196135
795,800,785.3,794.5,11/09/2015 12:00:00 AM,123223
796.9,800.2,789,795.6,14/09/2015 12:00:00 AM,156334
800,808.4,792.05,804.75,15/09/2015 12:00:00 AM,124622
807.2,811.9,797.15,806.6,16/09/2015 12:00:00 AM,608413
810,815.9,793,798.35,18/09/2015 12:00:00 AM,393876
799,799.95,789.05,791.25,21/09/2015 12:00:00 AM,73853
796,796.1,783.45,786.1,22/09/2015 12:00:00 AM,129093
786,789.2,780.5,785.7,23/09/2015 12:00:00 AM,65715
788,789,777.5,781.45,24/09/2015 12:00:00 AM,117659
781.4,802.2,781.4,792.6,28/09/2015 12:00:00 AM,97795
789.95,800.8,782.1,785.7,29/09/2015 12:00:00 AM,96550
791.5,818,789.75,813.3,30/09/2015 12:00:00 AM,149985
816,827.3,811,814.55,01/10/2015 12:00:00 AM,73370
818.5,823.5,801.7,810.1,05/10/2015 12:00:00 AM,73928
815,831.4,812.75,828.05,06/10/2015 12:00:00 AM,132266
820,826.65,816.35,823.75,07/10/2015 12:00:00 AM,47587
826,831.45,817.8,821.35,08/10/2015 12:00:00 AM,66550
825,829.9,810.45,817.2,09/10/2015 12:00:00 AM,58773
820,822.1,807,814.8,12/10/2015 12:00:00 AM,99628
817.65,818.75,806.35,812.4,13/10/2015 12:00:00 AM,75862
814.9,814.9,788.15,797.4,14/10/2015 12:00:00 AM,486137
782.1,794.6,771,790.7,15/10/2015 12:00:00 AM,383364
791.95,791.95,782,784.65,16/10/2015 12:00:00 AM,224496
788,796.5,778.3,793.65,19/10/2015 12:00:00 AM,248394
795,797.55,783.4,787.35,20/10/2015 12:00:00 AM,100675
788,794,786.9,790.85,21/10/2015 12:00:00 AM,52739
792,805.35,792,800.05,23/10/2015 12:00:00 AM,124474
800,808.8,800,807.05,26/10/2015 12:00:00 AM,47932
807,813.25,799.5,811.4,27/10/2015 12:00:00 AM,49230
812,818.7,807.9,817.4,28/10/2015 12:00:00 AM,50728
815,817.5,799.15,801.55,29/10/2015 12:00:00 AM,63678
802,810.5,794.35,801.85,30/10/2015 12:00:00 AM,73196
801,804.9,792,801.25,02/11/2015 12:00:00 AM,59385
802.75,808.15,801.1,803.85,03/11/2015 12:00:00 AM,57494
806,818.5,800.85,802.55,04/11/2015 12:00:00 AM,92019
802.95,811,798.2,803.75,05/11/2015 12:00:00 AM,173831
805,807,796.5,798.85,06/11/2015 12:00:00 AM,40093
798.85,806.1,784,800.55,09/11/2015 12:00:00 AM,98828
808,809,793.95,803.45,10/11/2015 12:00:00 AM,60733
