Open,High,Low,Close,Date
234.78,237.15,232.85,235.45,21/04/2014 12:00:00 AM
234.45,236.08,232.82,233.92,22/04/2014 12:00:00 AM
234.12,236.79,232.48,235.68,23/04/2014 12:00:00 AM
236.12,236.92,228.51,229.18,25/04/2014 12:00:00 AM
232.12,232.12,226.78,228.15,28/04/2014 12:00:00 AM
227.45,228.71,225.81,227.01,29/04/2014 12:00:00 AM
226.78,230.12,226.08,227.28,30/04/2014 12:00:00 AM
227.78,228.38,226.78,226.88,02/05/2014 12:00:00 AM
228.11,230.42,226.78,229.65,05/05/2014 12:00:00 AM
231.45,233.88,230.72,232.08,06/05/2014 12:00:00 AM
233.18,233.62,230.45,231.15,07/05/2014 12:00:00 AM
231.98,231.98,227.28,228.05,08/05/2014 12:00:00 AM
228.78,232.75,227.81,230.45,09/05/2014 12:00:00 AM
231.38,240.09,230.78,239.35,12/05/2014 12:00:00 AM
240.19,243.12,238.39,240.82,13/05/2014 12:00:00 AM
240.79,245.89,240.79,243.89,14/05/2014 12:00:00 AM
243.46,246.39,243.09,245.39,15/05/2014 12:00:00 AM
245.46,257.96,235.68,238.49,16/05/2014 12:00:00 AM
239.45,240.19,224.55,225.48,19/05/2014 12:00:00 AM
229.45,230.12,223.04,227.65,20/05/2014 12:00:00 AM
227.45,229.11,219.44,228.18,21/05/2014 12:00:00 AM
228.78,231.42,227.11,229.98,22/05/2014 12:00:00 AM
232.45,232.98,227.01,228.21,23/05/2014 12:00:00 AM
230.25,231.78,227.11,230.05,26/05/2014 12:00:00 AM
230.05,231.35,228.51,229.71,27/05/2014 12:00:00 AM
229.45,229.58,227.25,228.81,28/05/2014 12:00:00 AM
230.65,230.65,227.45,228.48,29/05/2014 12:00:00 AM
228.11,229.95,227.11,227.78,30/05/2014 12:00:00 AM
228.11,228.48,223.78,225.01,02/06/2014 12:00:00 AM
222.78,224.68,220.88,222.41,03/06/2014 12:00:00 AM
222.04,222.78,219.38,220.74,04/06/2014 12:00:00 AM
222.11,223.88,217.64,222.38,05/06/2014 12:00:00 AM
224.11,225.91,222.38,224.75,06/06/2014 12:00:00 AM
225.18,227.28,223.71,225.88,09/06/2014 12:00:00 AM
225.45,226.35,223.45,225.01,10/06/2014 12:00:00 AM
225.78,226.65,220.81,222.28,11/06/2014 12:00:00 AM
223.11,224.38,221.04,223.48,12/06/2014 12:00:00 AM
224.11,224.58,221.78,222.58,13/06/2014 12:00:00 AM
222.11,225.11,222.11,224.11,16/06/2014 12:00:00 AM
224.78,225.45,223.14,224.31,17/06/2014 12:00:00 AM
224.11,224.31,221.61,222.14,18/06/2014 12:00:00 AM
223.38,224.61,222.44,224.31,19/06/2014 12:00:00 AM
