Open,High,Low,Close,Date,Volume
226.94,227.74,223.17,224.02,10/02/2014 12:00:00 AM,82071
225.73,226.2,223.65,224.52,11/02/2014 12:00:00 AM,73466
226.63,226.73,222.92,223.84,12/02/2014 12:00:00 AM,95128
225,225,219.01,220.24,13/02/2014 12:00:00 AM,82960
221.3,222.2,216.68,220.54,14/02/2014 12:00:00 AM,141748
222.2,223.99,221.04,223.07,17/02/2014 12:00:00 AM,78819
222.45,234.34,221.67,232.92,18/02/2014 12:00:00 AM,280501
232.9,235.4,231.68,232.94,19/02/2014 12:00:00 AM,119799
231.6,234,229.32,231.35,20/02/2014 12:00:00 AM,126031
232.2,238.9,232.2,237.95,21/02/2014 12:00:00 AM,213591
237.56,248.6,236.68,247.1,24/02/2014 12:00:00 AM,313560
247.5,250,245.06,247.03,25/02/2014 12:00:00 AM,196505
247.6,248.94,245.62,247.24,26/02/2014 12:00:00 AM,126636
247.8,253.8,247.44,253.18,28/02/2014 12:00:00 AM,153364
252,256.85,249.46,250.76,03/03/2014 12:00:00 AM,154919
251.8,260.94,251.18,259.01,04/03/2014 12:00:00 AM,244735
259.2,262.58,258.8,261.35,05/03/2014 12:00:00 AM,180128
261.4,266.58,261.4,265.66,06/03/2014 12:00:00 AM,171942
265.2,284.77,265.2,281.38,07/03/2014 12:00:00 AM,464957
278.42,288.42,278.2,285.36,10/03/2014 12:00:00 AM,242771
284.4,290.39,282.66,283.69,11/03/2014 12:00:00 AM,354018
282,284.97,278.35,279.61,12/03/2014 12:00:00 AM,197839
281.2,285,275,276.16,13/03/2014 12:00:00 AM,186538
274.2,274.2,266.62,271.2,14/03/2014 12:00:00 AM,167485
272,276.42,268.2,269.73,18/03/2014 12:00:00 AM,139519
270.8,279.16,270.31,277.23,19/03/2014 12:00:00 AM,225239
273.54,276.7,269.19,271.37,20/03/2014 12:00:00 AM,240840
267,282.12,262.65,278.68,21/03/2014 12:00:00 AM,52682640
278.97,279.4,275.86,277.94,22/03/2014 12:00:00 AM,36187
280.8,284.96,279.04,282.18,24/03/2014 12:00:00 AM,281008
283,284.07,279,280.16,25/03/2014 12:00:00 AM,159001
283,287.59,281.18,286.04,26/03/2014 12:00:00 AM,206393
286.66,293.66,282,286.04,27/03/2014 12:00:00 AM,300574
286.26,293.93,286.2,292.23,28/03/2014 12:00:00 AM,210723
293.2,294.96,289.78,292.09,31/03/2014 12:00:00 AM,179753
293,295.5,290.8,293.76,01/04/2014 12:00:00 AM,236462
291.9,295,287.7,293.21,02/04/2014 12:00:00 AM,193821
293,293.3,285.72,287.45,03/04/2014 12:00:00 AM,108943
286.74,289.99,283.73,285.83,04/04/2014 12:00:00 AM,169005
270.68,287.95,270.68,284.34,07/04/2014 12:00:00 AM,57166
285,298.35,284.38,296.97,09/04/2014 12:00:00 AM,178980
298,303.2,294.82,300.39,10/04/2014 12:00:00 AM,207371
297.78,301.16,296.07,299.08,11/04/2014 12:00:00 AM,113938
299.02,299.02,287.6,289.15,15/04/2014 12:00:00 AM,110375
289.22,292.94,285.43,286.33,16/04/2014 12:00:00 AM,104215
287,294.2,287,292.93,17/04/2014 12:00:00 AM,147221
293.02,301.6,293.02,300.45,21/04/2014 12:00:00 AM,118424
300.2,302.37,297.73,300.01,22/04/2014 12:00:00 AM,91514
300.8,306.6,298.87,303.54,23/04/2014 12:00:00 AM,206833
303.6,309.6,300.4,306.89,25/04/2014 12:00:00 AM,335117
309,311,305.11,306,28/04/2014 12:00:00 AM,190164
306.4,308.39,301.66,305.62,29/04/2014 12:00:00 AM,152441
305.62,309.52,300.12,303.84,30/04/2014 12:00:00 AM,161794
304.4,307.6,304.01,306.09,02/05/2014 12:00:00 AM,97106
306.42,312.78,304.24,310.58,05/05/2014 12:00:00 AM,153843
311.2,312.58,306.27,307.59,06/05/2014 12:00:00 AM,100601
306,310.74,303.99,308.18,07/05/2014 12:00:00 AM,120469
308.2,311.87,306.81,311.15,08/05/2014 12:00:00 AM,179729
310.8,330.39,309.6,326.3,09/05/2014 12:00:00 AM,305499
328.2,338.2,327.8,329.26,12/05/2014 12:00:00 AM,278881
333.2,336.16,328,329.95,13/05/2014 12:00:00 AM,271880
329.4,332.61,326.52,327.71,14/05/2014 12:00:00 AM,180403
328,334.94,328,332.73,15/05/2014 12:00:00 AM,175139
346.96,375.64,336.78,351.37,16/05/2014 12:00:00 AM,726809
354.4,374.21,354.4,370.97,19/05/2014 12:00:00 AM,274030
373,378,368.4,371.15,20/05/2014 12:00:00 AM,180973
371,373,361.58,363.05,21/05/2014 12:00:00 AM,148024
365.2,371.18,361.4,368.23,22/05/2014 12:00:00 AM,135779
368.82,374.78,368.52,372.99,23/05/2014 12:00:00 AM,91405
374,385.46,369.6,374.76,26/05/2014 12:00:00 AM,193767
373.98,374,366.35,369.71,27/05/2014 12:00:00 AM,117200
370.2,374.9,365.2,372.24,28/05/2014 12:00:00 AM,110683
371,378.1,370.2,373.11,29/05/2014 12:00:00 AM,151352
372,373,364.92,367.23,30/05/2014 12:00:00 AM,124186
366.96,382,364.71,380.47,02/06/2014 12:00:00 AM,151989
381,384.97,377.52,379.9,03/06/2014 12:00:00 AM,170486
379.8,386.48,376.4,384.93,04/06/2014 12:00:00 AM,133444
385,390,383.8,389.38,05/06/2014 12:00:00 AM,111058
390,396.5,389.1,394.8,06/06/2014 12:00:00 AM,131409
397.2,398,392,393.24,09/06/2014 12:00:00 AM,99524
394,394.38,386.01,387.1,10/06/2014 12:00:00 AM,89340
387.01,393.75,385.61,388.26,11/06/2014 12:00:00 AM,112244
385.73,385.8,378.61,380.9,12/06/2014 12:00:00 AM,106011
379,381.75,362.2,363.82,13/06/2014 12:00:00 AM,199721
363.6,365.88,350,354.45,16/06/2014 12:00:00 AM,144488
354.2,369.24,352.04,367.89,17/06/2014 12:00:00 AM,189420
368,374.78,365,369.44,18/06/2014 12:00:00 AM,234086
371,373.57,365.55,368.55,19/06/2014 12:00:00 AM,103157
367.6,376.71,365.87,373.53,20/06/2014 12:00:00 AM,157052
373.6,378.07,371.32,376.67,23/06/2014 12:00:00 AM,92960
377,386,376.8,384.93,24/06/2014 12:00:00 AM,130367
385.6,385.6,381.12,382.77,25/06/2014 12:00:00 AM,66710
381.8,387.3,381.6,385.28,26/06/2014 12:00:00 AM,101898
385.6,387.09,380.4,382.14,27/06/2014 12:00:00 AM,112229
386.8,389.96,382.41,384.28,30/06/2014 12:00:00 AM,125809
385,387,383.36,384.06,01/07/2014 12:00:00 AM,93564
389.32,389.32,384.6,385.35,02/07/2014 12:00:00 AM,109418
385,388.18,384.2,384.98,03/07/2014 12:00:00 AM,38012
385.2,389.59,383.6,386.9,04/07/2014 12:00:00 AM,182706
388,388.21,382.8,384.49,07/07/2014 12:00:00 AM,55300
384.6,384.85,371,377.66,08/07/2014 12:00:00 AM,105131
376,381.8,372.68,374.89,09/07/2014 12:00:00 AM,105743
374.2,387.6,365,371.97,10/07/2014 12:00:00 AM,203136
375,375,361.4,363.22,11/07/2014 12:00:00 AM,145187
363.82,372.2,361.81,369.34,14/07/2014 12:00:00 AM,75662
371.5,380.72,370.5,379.5,15/07/2014 12:00:00 AM,86347
383.2,394.98,381.4,393.05,16/07/2014 12:00:00 AM,154497
393.4,393.8,389.5,390.99,17/07/2014 12:00:00 AM,74648
390,401.8,386.51,399.21,18/07/2014 12:00:00 AM,183433
403.6,407.51,400.66,404.63,21/07/2014 12:00:00 AM,127868
407.4,407.4,400.32,403.52,22/07/2014 12:00:00 AM,127948
403.2,408.59,397.01,400.23,23/07/2014 12:00:00 AM,232320
401.1,402.03,396.77,399.33,24/07/2014 12:00:00 AM,91278
399.6,401.68,394.36,397.17,25/07/2014 12:00:00 AM,88044
403,407.3,393.95,395.7,28/07/2014 12:00:00 AM,878559
400,403.45,392.35,402,30/07/2014 12:00:00 AM,409557
402.1,403,390.4,391.85,31/07/2014 12:00:00 AM,409112
389,397.35,385,387.5,01/08/2014 12:00:00 AM,579732
391,394.4,387.35,390.95,04/08/2014 12:00:00 AM,407698
392.95,395.4,387,392.7,05/08/2014 12:00:00 AM,431373
391,392.2,382,383.2,06/08/2014 12:00:00 AM,401486
383,386.7,380.15,381.15,07/08/2014 12:00:00 AM,411009
375,377,369.2,371.25,08/08/2014 12:00:00 AM,423771
375.1,377.9,372.9,376.85,11/08/2014 12:00:00 AM,237627
378,383,374.6,381.6,12/08/2014 12:00:00 AM,283742
380,380.6,371.95,373.8,13/08/2014 12:00:00 AM,265822
374.25,379.5,371.25,377.7,14/08/2014 12:00:00 AM,308368
378.8,395,376,393.9,18/08/2014 12:00:00 AM,536614
397,401.9,395.65,397.65,19/08/2014 12:00:00 AM,376984
