Open,High,Low,Close,Date
380,385.7,373.55,374.05,20/08/2014 12:00:00 AM
372.6,375,368.5,371.1,21/08/2014 12:00:00 AM
371.35,372.15,364.2,365.2,22/08/2014 12:00:00 AM
365,370.2,365,369.1,25/08/2014 12:00:00 AM
369,375.5,365.8,368,26/08/2014 12:00:00 AM
368.5,373.55,367,369,27/08/2014 12:00:00 AM
369.5,372.8,368.45,369.7,28/08/2014 12:00:00 AM
371.5,378,370.4,375.95,01/09/2014 12:00:00 AM
378,394.05,377.05,391.9,02/09/2014 12:00:00 AM
392,408.25,391.5,403.15,03/09/2014 12:00:00 AM
406,408,399,405.35,04/09/2014 12:00:00 AM
404.05,407.85,396,400.55,05/09/2014 12:00:00 AM
405,407.45,401.65,403.2,08/09/2014 12:00:00 AM
402.8,410.8,399.95,406.05,09/09/2014 12:00:00 AM
407,411.6,403.6,407.8,10/09/2014 12:00:00 AM
408,413.7,402.4,405.65,11/09/2014 12:00:00 AM
409.85,415.15,407.15,413.15,12/09/2014 12:00:00 AM
412.6,413.95,408.4,411.45,15/09/2014 12:00:00 AM
413.7,417.2,410,412.6,16/09/2014 12:00:00 AM
415,418.05,412.25,414.05,17/09/2014 12:00:00 AM
414.05,418.8,411.8,415.8,18/09/2014 12:00:00 AM
415,419.9,409,414.85,19/09/2014 12:00:00 AM
415,417.9,409.8,415.1,22/09/2014 12:00:00 AM
415,415,405.2,406.55,23/09/2014 12:00:00 AM
406,408.2,395.55,403.85,24/09/2014 12:00:00 AM
404,417.85,399.5,406.8,25/09/2014 12:00:00 AM
407,408.5,402,405.05,26/09/2014 12:00:00 AM
406,406,399.85,403.05,29/09/2014 12:00:00 AM
406,408.8,401,404.25,30/09/2014 12:00:00 AM
403.85,407.1,401.6,403.15,01/10/2014 12:00:00 AM
403,405.35,399.85,403.45,07/10/2014 12:00:00 AM
402,406.3,397.3,399.6,08/10/2014 12:00:00 AM
401.5,407.25,401,404.25,09/10/2014 12:00:00 AM
403.9,403.9,390.55,392.3,10/10/2014 12:00:00 AM
393,393.5,380,391.7,13/10/2014 12:00:00 AM
393,400.45,393,398.45,14/10/2014 12:00:00 AM
398,401.65,384.1,388.15,16/10/2014 12:00:00 AM
393.9,399.9,390.25,396.2,17/10/2014 12:00:00 AM
397,403.15,397,401.7,20/10/2014 12:00:00 AM
402.4,414.9,402.4,410.85,21/10/2014 12:00:00 AM
411.8,414.7,407.2,409.4,22/10/2014 12:00:00 AM
412,412,408.1,410.85,23/10/2014 12:00:00 AM
410,417,410,413.2,27/10/2014 12:00:00 AM
415.8,415.8,400.6,408.45,28/10/2014 12:00:00 AM
408.75,410.95,403.25,405.15,29/10/2014 12:00:00 AM
405,409.7,401.4,407.5,30/10/2014 12:00:00 AM
413,414.95,396.1,398.3,31/10/2014 12:00:00 AM
401,403.6,394.1,396,03/11/2014 12:00:00 AM
400,400,382.8,385.3,05/11/2014 12:00:00 AM
385,392,379.05,390.5,07/11/2014 12:00:00 AM
391,394.5,386,390.3,10/11/2014 12:00:00 AM
393.85,393.85,383.25,384.7,11/11/2014 12:00:00 AM
385,388.8,383.5,387.15,12/11/2014 12:00:00 AM
389.95,390.8,378.15,389.8,13/11/2014 12:00:00 AM
389,394,387,388.25,14/11/2014 12:00:00 AM
388.7,394.6,385.3,392.3,17/11/2014 12:00:00 AM
391.55,403.7,391.5,398.45,18/11/2014 12:00:00 AM
400.1,407.7,395.15,402,19/11/2014 12:00:00 AM
